ref_name,isolate_name,drug_name,concentration_cmp,concentration,concentration_unit,concentration_unknown
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3d|p~20,RAL,=,6.4,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3e|p~4,RAL,=,1.28,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3e|p~8,RAL,=,1.28,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:3e|p~12,RAL,=,1.28,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4a|p~20,RAL,=,4000.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4a|p~24,RAL,=,4000.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4b1|p~20,RAL,=,800.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4b1|p~24,RAL,=,800.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4b2|p~20,RAL,=,800.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4b2|p~24,RAL,=,800.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4c1|p~16,RAL,=,160.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4c1|p~20,RAL,=,160.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4c1|p~24,RAL,=,160.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4c2|p~16,RAL,=,160.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4c2|p~20,RAL,=,160.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4c2|p~24,RAL,=,160.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4d|p~8,RAL,=,32.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4d|p~12,RAL,=,32.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4d|p~16,RAL,=,32.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4d|p~20,RAL,=,32.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4d|p~24,RAL,=,32.0,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4e|p~8,RAL,=,6.4,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4e|p~12,RAL,=,6.4,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4e|p~16,RAL,=,6.4,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4e|p~20,RAL,=,6.4,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4f|p~4,RAL,=,1.28,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4f|p~8,RAL,=,1.28,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4f|p~12,RAL,=,1.28,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4g|p~4,RAL,=,0.256,nM,False
Yoshinaga15,ivsel:Yoshinaga15|RAL|exp:4g|p~8,RAL,=,0.256,nM,False
