ref_name,isolate_name,drug_name,concentration_cmp,concentration,concentration_unit,concentration_unknown
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1a|p~8,DTG,=,6.4,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1a|p~12,DTG,=,6.4,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1a1|p~16,DTG,=,6.4,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1a2|p~16,DTG,=,32.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1b|p~4,DTG,=,6.4,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1b|p~8,DTG,=,6.4,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1b|p~12,DTG,=,6.4,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1b|p~16,DTG,=,6.4,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:1a|p~16,RAL,=,800.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:1b|p~16,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:2|p~12,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:2|p~16,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:3|p~8,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:3|p~12,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:3|p~16,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|EVG|exp:1|p~16,EVG,=,800.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|EVG|exp:2|p~16,EVG,=,160.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148R)|EVG|exp:3|p~16,EVG,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|DTG|exp:1|p~4,DTG,=,6.4,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|DTG|exp:1|p~8,DTG,=,6.4,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|DTG|exp:1|p~12,DTG,=,6.4,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|DTG|exp:1a|p~16,DTG,=,6.4,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|DTG|exp:1b|p~16,DTG,=,32.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|DTG|exp:1c|p~16,DTG,=,32.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:1|p~8,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:1|p~12,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:1|p~16,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:2|p~8,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:2|p~12,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:2|p~16,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:3|p~4,RAL,=,160.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:3|p~8,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:3|p~12,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:3|p~16,RAL,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:1|p~12,EVG,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:1|p~16,EVG,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:2|p~4,EVG,=,32.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:2|p~8,EVG,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:2|p~12,EVG,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:2|p~16,EVG,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:3|p~4,EVG,=,160.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:3|p~8,EVG,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:3|p~12,EVG,=,4000.0,nM,False
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:3|p~16,EVG,=,4000.0,nM,False
