ref_name,isolate_name,baseline_isolate_name,cell_line,experiment,passage_cmp,passage,passage_unknown,cumulative_culture_time_cmp,cumulative_culture_time,cumulative_culture_time_unit,cumulative_culture_time_unknown,section
Gao92,ivsel:Gao92|IIIB|exp:1,IIIB,MT-4,1,=,7,False,=,41,day,False,Table 1
Gao92,ivsel:Gao92|Strain 187|exp:1,Strain 187,MT-4,1,=,7,False,=,44,day,False,Table 1
