ref_name,isolate_name,baseline_isolate_name,cell_line,experiment,passage_cmp,passage,passage_unknown,cumulative_culture_time_cmp,cumulative_culture_time,cumulative_culture_time_unit,cumulative_culture_time_unknown,section
Oliveira14,ivsel:Oliveira14|pNL4-3|3TC|exp:1|6w,pNL4-3,CBMC,1,NULL,NULL,True,=,6,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3|3TC|exp:1|8w,pNL4-3,CBMC,1,NULL,NULL,True,=,8,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3|3TC|exp:1|11w,pNL4-3,CBMC,1,NULL,NULL,True,=,11,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3|3TC|exp:1|15w,pNL4-3,CBMC,1,NULL,NULL,True,=,15,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3|3TC|exp:1|25w,pNL4-3,CBMC,1,NULL,NULL,True,=,25,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y)|3TC|exp:1|6w,pNL4-3 (IN:H51Y),CBMC,1,NULL,NULL,True,=,6,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y)|3TC|exp:1|8w,pNL4-3 (IN:H51Y),CBMC,1,NULL,NULL,True,=,8,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y)|3TC|exp:1|11w,pNL4-3 (IN:H51Y),CBMC,1,NULL,NULL,True,=,11,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y)|3TC|exp:1|15w,pNL4-3 (IN:H51Y),CBMC,1,NULL,NULL,True,=,15,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y)|3TC|exp:1|25w,pNL4-3 (IN:H51Y),CBMC,1,NULL,NULL,True,=,25,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:R263K)|3TC|exp:1|6w,pNL4-3 (IN:R263K),CBMC,1,NULL,NULL,True,=,6,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:R263K)|3TC|exp:1|8w,pNL4-3 (IN:R263K),CBMC,1,NULL,NULL,True,=,8,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:R263K)|3TC|exp:1|11w,pNL4-3 (IN:R263K),CBMC,1,NULL,NULL,True,=,11,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:R263K)|3TC|exp:1|15w,pNL4-3 (IN:R263K),CBMC,1,NULL,NULL,True,=,15,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:R263K)|3TC|exp:1|25w,pNL4-3 (IN:R263K),CBMC,1,NULL,NULL,True,=,25,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:R263K)|3TC|exp:1|6w,pNL4-3 (IN:H51Y+IN:R263K),CBMC,1,NULL,NULL,True,=,6,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:R263K)|3TC|exp:1|8w,pNL4-3 (IN:H51Y+IN:R263K),CBMC,1,NULL,NULL,True,=,8,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:R263K)|3TC|exp:1|11w,pNL4-3 (IN:H51Y+IN:R263K),CBMC,1,NULL,NULL,True,=,11,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:R263K)|3TC|exp:1|15w,pNL4-3 (IN:H51Y+IN:R263K),CBMC,1,NULL,NULL,True,=,15,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:R263K)|3TC|exp:1|25w,pNL4-3 (IN:H51Y+IN:R263K),CBMC,1,NULL,NULL,True,=,25,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:G118R)|3TC|exp:1|6w,pNL4-3 (IN:G118R),CBMC,1,NULL,NULL,True,=,6,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:G118R)|3TC|exp:1|8w,pNL4-3 (IN:G118R),CBMC,1,NULL,NULL,True,=,8,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:G118R)|3TC|exp:1|11w,pNL4-3 (IN:G118R),CBMC,1,NULL,NULL,True,=,11,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:G118R)|3TC|exp:1|15w,pNL4-3 (IN:G118R),CBMC,1,NULL,NULL,True,=,15,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:G118R)|3TC|exp:1|25w,pNL4-3 (IN:G118R),CBMC,1,NULL,NULL,True,=,25,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:G118R)|3TC|exp:1|6w,pNL4-3 (IN:H51Y+IN:G118R),CBMC,1,NULL,NULL,True,=,6,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:G118R)|3TC|exp:1|8w,pNL4-3 (IN:H51Y+IN:G118R),CBMC,1,NULL,NULL,True,=,8,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:G118R)|3TC|exp:1|11w,pNL4-3 (IN:H51Y+IN:G118R),CBMC,1,NULL,NULL,True,=,11,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:G118R)|3TC|exp:1|15w,pNL4-3 (IN:H51Y+IN:G118R),CBMC,1,NULL,NULL,True,=,15,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:G118R)|3TC|exp:1|25w,pNL4-3 (IN:H51Y+IN:G118R),CBMC,1,NULL,NULL,True,=,25,week,False,"Figure 1a, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3|NVP|exp:1|6w,pNL4-3,CBMC,1,NULL,NULL,True,=,6,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3|NVP|exp:1|8w,pNL4-3,CBMC,1,NULL,NULL,True,=,8,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3|NVP|exp:1|11w,pNL4-3,CBMC,1,NULL,NULL,True,=,11,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3|NVP|exp:1|15w,pNL4-3,CBMC,1,NULL,NULL,True,=,15,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3|NVP|exp:1|25w,pNL4-3,CBMC,1,NULL,NULL,True,=,25,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y)|NVP|exp:1|6w,pNL4-3 (IN:H51Y),CBMC,1,NULL,NULL,True,=,6,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y)|NVP|exp:1|8w,pNL4-3 (IN:H51Y),CBMC,1,NULL,NULL,True,=,8,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y)|NVP|exp:1|11w,pNL4-3 (IN:H51Y),CBMC,1,NULL,NULL,True,=,11,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y)|NVP|exp:1|15w,pNL4-3 (IN:H51Y),CBMC,1,NULL,NULL,True,=,15,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y)|NVP|exp:1|25w,pNL4-3 (IN:H51Y),CBMC,1,NULL,NULL,True,=,25,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:R263K)|NVP|exp:1|6w,pNL4-3 (IN:R263K),CBMC,1,NULL,NULL,True,=,6,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:R263K)|NVP|exp:1|8w,pNL4-3 (IN:R263K),CBMC,1,NULL,NULL,True,=,8,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:R263K)|NVP|exp:1|11w,pNL4-3 (IN:R263K),CBMC,1,NULL,NULL,True,=,11,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:R263K)|NVP|exp:1|15w,pNL4-3 (IN:R263K),CBMC,1,NULL,NULL,True,=,15,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:R263K)|NVP|exp:1|25w,pNL4-3 (IN:R263K),CBMC,1,NULL,NULL,True,=,25,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:R263K)|NVP|exp:1|6w,pNL4-3 (IN:H51Y+IN:R263K),CBMC,1,NULL,NULL,True,=,6,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:R263K)|NVP|exp:1|8w,pNL4-3 (IN:H51Y+IN:R263K),CBMC,1,NULL,NULL,True,=,8,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:R263K)|NVP|exp:1|11w,pNL4-3 (IN:H51Y+IN:R263K),CBMC,1,NULL,NULL,True,=,11,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:R263K)|NVP|exp:1|15w,pNL4-3 (IN:H51Y+IN:R263K),CBMC,1,NULL,NULL,True,=,15,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:R263K)|NVP|exp:1|25w,pNL4-3 (IN:H51Y+IN:R263K),CBMC,1,NULL,NULL,True,=,25,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:G118R)|NVP|exp:1|6w,pNL4-3 (IN:G118R),CBMC,1,NULL,NULL,True,=,6,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:G118R)|NVP|exp:1|8w,pNL4-3 (IN:G118R),CBMC,1,NULL,NULL,True,=,8,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:G118R)|NVP|exp:1|11w,pNL4-3 (IN:G118R),CBMC,1,NULL,NULL,True,=,11,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:G118R)|NVP|exp:1|15w,pNL4-3 (IN:G118R),CBMC,1,NULL,NULL,True,=,15,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:G118R)|NVP|exp:1|25w,pNL4-3 (IN:G118R),CBMC,1,NULL,NULL,True,=,25,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:G118R)|NVP|exp:1|6w,pNL4-3 (IN:H51Y+IN:G118R),CBMC,1,NULL,NULL,True,=,6,week,False,"Figure 1b, table 1"
Oliveira14,ivsel:Oliveira14|pNL4-3 (IN:H51Y+IN:G118R)|NVP|exp:1|8w,pNL4-3 (IN:H51Y+IN:G118R),CBMC,1,NULL,NULL,True,=,8,week,False,"Figure 1b, table 1"
