ref_name,isolate_name,baseline_isolate_name,cell_line,experiment,passage_cmp,passage,passage_unknown,cumulative_culture_time_cmp,cumulative_culture_time,cumulative_culture_time_unit,cumulative_culture_time_unknown,section
Seki15,ivsel:Seki15|NL4-3 (Y143C)|RAL|exp:1|p~12,NL4-3 (Y143C),MT-2,1,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Y143C)|RAL|exp:1|p~16,NL4-3 (Y143C),MT-2,1,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Y143C)|RAL|exp:2|p~8,NL4-3 (Y143C),MT-2,2,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Y143C)|RAL|exp:2|p~12,NL4-3 (Y143C),MT-2,2,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Y143C)|RAL|exp:2|p~16,NL4-3 (Y143C),MT-2,2,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Y143C)|RAL|exp:3|p~12,NL4-3 (Y143C),MT-2,3,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Y143C)|RAL|exp:3|p~16,NL4-3 (Y143C),MT-2,3,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Y143R)|RAL|exp:3|p~16,NL4-3 (Y143R),MT-2,3,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|DTG|exp:1|p~4,NL4-3 (Q148K),MT-2,1,~,4,False,=,14,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|DTG|exp:1|p~8,NL4-3 (Q148K),MT-2,1,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|DTG|exp:1|p~12,NL4-3 (Q148K),MT-2,1,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|DTG|exp:1|p~16,NL4-3 (Q148K),MT-2,1,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|RAL|exp:1|p~12,NL4-3 (Q148K),MT-2,1,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|RAL|exp:1|p~16,NL4-3 (Q148K),MT-2,1,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|RAL|exp:2|p~8,NL4-3 (Q148K),MT-2,2,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|RAL|exp:2|p~12,NL4-3 (Q148K),MT-2,2,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|RAL|exp:2|p~16,NL4-3 (Q148K),MT-2,2,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|RAL|exp:3|p~8,NL4-3 (Q148K),MT-2,3,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|RAL|exp:3|p~12,NL4-3 (Q148K),MT-2,3,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|RAL|exp:3|p~16,NL4-3 (Q148K),MT-2,3,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|EVG|exp:1|p~12,NL4-3 (Q148K),MT-2,1,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|EVG|exp:1|p~16,NL4-3 (Q148K),MT-2,1,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|EVG|exp:2|p~8,NL4-3 (Q148K),MT-2,2,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|EVG|exp:2|p~12,NL4-3 (Q148K),MT-2,2,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|EVG|exp:2|p~16,NL4-3 (Q148K),MT-2,2,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|EVG|exp:3|p~8,NL4-3 (Q148K),MT-2,3,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|EVG|exp:3|p~12,NL4-3 (Q148K),MT-2,3,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148K)|EVG|exp:3|p~16,NL4-3 (Q148K),MT-2,3,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1a|p~8,NL4-3 (Q148R),MT-2,1a,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1a|p~12,NL4-3 (Q148R),MT-2,1a,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1a1|p~16,NL4-3 (Q148R),MT-2,1a1,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1a2|p~16,NL4-3 (Q148R),MT-2,1a2,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1b|p~4,NL4-3 (Q148R),MT-2,1b,~,4,False,=,14,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1b|p~8,NL4-3 (Q148R),MT-2,1b,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1b|p~12,NL4-3 (Q148R),MT-2,1b,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|DTG|exp:1b|p~16,NL4-3 (Q148R),MT-2,1b,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:1a|p~16,NL4-3 (Q148R),MT-2,1a,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:1b|p~16,NL4-3 (Q148R),MT-2,1b,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:2|p~12,NL4-3 (Q148R),MT-2,2,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:2|p~16,NL4-3 (Q148R),MT-2,2,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:3|p~8,NL4-3 (Q148R),MT-2,3,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:3|p~12,NL4-3 (Q148R),MT-2,3,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|RAL|exp:3|p~16,NL4-3 (Q148R),MT-2,3,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|EVG|exp:1|p~16,NL4-3 (Q148R),MT-2,1,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|EVG|exp:2|p~16,NL4-3 (Q148R),MT-2,2,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148R)|EVG|exp:3|p~16,NL4-3 (Q148R),MT-2,3,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|DTG|exp:1|p~4,NL4-3 (Q148H),MT-2,1,~,4,False,=,14,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|DTG|exp:1|p~8,NL4-3 (Q148H),MT-2,1,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|DTG|exp:1|p~12,NL4-3 (Q148H),MT-2,1,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|DTG|exp:1a|p~16,NL4-3 (Q148H),MT-2,1a,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|DTG|exp:1b|p~16,NL4-3 (Q148H),MT-2,1b,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|DTG|exp:1c|p~16,NL4-3 (Q148H),MT-2,1c,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:1|p~8,NL4-3 (Q148H),MT-2,1,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:1|p~12,NL4-3 (Q148H),MT-2,1,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:1|p~16,NL4-3 (Q148H),MT-2,1,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:2|p~8,NL4-3 (Q148H),MT-2,2,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:2|p~12,NL4-3 (Q148H),MT-2,2,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:2|p~16,NL4-3 (Q148H),MT-2,2,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:3|p~4,NL4-3 (Q148H),MT-2,3,~,4,False,=,14,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:3|p~8,NL4-3 (Q148H),MT-2,3,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:3|p~12,NL4-3 (Q148H),MT-2,3,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|RAL|exp:3|p~16,NL4-3 (Q148H),MT-2,3,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:1|p~12,NL4-3 (Q148H),MT-2,1,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:1|p~16,NL4-3 (Q148H),MT-2,1,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:2|p~4,NL4-3 (Q148H),MT-2,2,~,4,False,=,14,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:2|p~8,NL4-3 (Q148H),MT-2,2,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:2|p~12,NL4-3 (Q148H),MT-2,2,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:2|p~16,NL4-3 (Q148H),MT-2,2,~,16,False,=,56,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:3|p~4,NL4-3 (Q148H),MT-2,3,~,4,False,=,14,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:3|p~8,NL4-3 (Q148H),MT-2,3,~,8,False,=,28,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:3|p~12,NL4-3 (Q148H),MT-2,3,~,12,False,=,42,day,False,Table 1
Seki15,ivsel:Seki15|NL4-3 (Q148H)|EVG|exp:3|p~16,NL4-3 (Q148H),MT-2,3,~,16,False,=,56,day,False,Table 1
